"","pairs","res","tiplab","Lineage_Name","jackknife"
"1350","Sylvia_borin-SYBOR09",0.579208589587434,"Sylvia_borin","SYBOR09",1.15662392426316
"1351","Sylvia_borin-SYBOR10",0.575507357630685,"Sylvia_borin","SYBOR10",1.14938615581491
"1352","Sylvia_borin-SYBOR11",0.574603661300432,"Sylvia_borin","SYBOR11",1.14717967056322
"1353","Sylvia_borin-SYBOR15",0.544873829292185,"Sylvia_borin","SYBOR15",1.08970912379448
"1354","Sylvia_borin-SYBOR21",0.580874596125668,"Sylvia_borin","SYBOR21",1.16080032494506
"1355","Sylvia_borin-TURDUS1",0.564549122855396,"Sylvia_borin","TURDUS1",1.1276583116645
"1356","Sylvia_borin-WW2",0.534275410435275,"Sylvia_borin","WW2",1.06866554840212
"1357","Sylvia_communis-CWT2",0.480985078576659,"Sylvia_communis","CWT2",0.963359334944585
"1358","Sylvia_communis-CWT3",0.47860956417833,"Sylvia_communis","CWT3",0.95845665300908
"1359","Sylvia_communis-CWT4",0.540063699595231,"Sylvia_communis","CWT4",1.0802417755865
"1360","Sylvia_communis-CWT7",0.480983426144694,"Sylvia_communis","CWT7",0.963377768404143
"1361","Sylvia_communis-GRW11",0.546341484538452,"Sylvia_communis","GRW11",1.09229502174412
"1362","Sylvia_communis-SGS1",0.548790032306289,"Sylvia_communis","SGS1",1.09773233378519
"1363","Sylvia_communis-WW2",0.534091720462504,"Sylvia_communis","WW2",1.06843128295327
"1364","Sylvia_conspicillata-CWT3",0.478601287684512,"Sylvia_conspicillata","CWT3",0.959087454483893
"1365","Sylvia_conspicillata-LK06",0.567306305861565,"Sylvia_conspicillata","LK06",1.13286172289145
"1366","Sylvia_curruca-CWT4",0.54006369959523,"Sylvia_curruca","CWT4",1.08024177558639
"1367","Sylvia_curruca-GRW11",0.546341484538453,"Sylvia_curruca","GRW11",1.09229502174333
"1368","Sylvia_curruca-LWT1",0.482318143494474,"Sylvia_curruca","LWT1",0.966172014313202
"1369","Sylvia_curruca-LWT2",0.48388683032167,"Sylvia_curruca","LWT2",0.969506758231546
"1370","Sylvia_curruca-PARUS1",0.536885514890713,"Sylvia_curruca","PARUS1",1.07424234940402
"1371","Sylvia_curruca-SGS1",0.54879003230629,"Sylvia_curruca","SGS1",1.09773233378473
"1372","Sylvia_curruca-WW2",0.534091720462505,"Sylvia_curruca","WW2",1.06843128295304
"1373","Sylvia_deserticola-SGS1",0.548533716603867,"Sylvia_deserticola","SGS1",1.09719892419901
"1374","Sylvia_melanocephala-GRW11",0.546708781827627,"Sylvia_melanocephala","GRW11",1.0929803458049
