"","pairs","res","tiplab","Lineage_Name","jackknife"
"676","Ficedula_hypoleuca-COLL3",0.50743727322714,"Ficedula_hypoleuca","COLL3",1.01609481091464
"677","Ficedula_hypoleuca-COLL7",0.456741411466679,"Ficedula_hypoleuca","COLL7",0.915690243661743
"678","Ficedula_hypoleuca-GRW09",0.460019076814438,"Ficedula_hypoleuca","GRW09",0.920656342810503
"679","Ficedula_hypoleuca-GRW10",0.473798142848627,"Ficedula_hypoleuca","GRW10",0.94956318043387
"680","Ficedula_hypoleuca-LBPIP1",0.460685112381283,"Ficedula_hypoleuca","LBPIP1",0.923109645849649
"681","Ficedula_hypoleuca-PARUS1",0.5128177231478,"Ficedula_hypoleuca","PARUS1",1.02645815908954
"682","Ficedula_hypoleuca-PFC1",0.506968522758027,"Ficedula_hypoleuca","PFC1",1.01454815016609
"683","Ficedula_hypoleuca-PHSIB1",0.509074950239929,"Ficedula_hypoleuca","PHSIB1",1.01926165684199
"684","Ficedula_hypoleuca-PSB1",0.456252900453626,"Ficedula_hypoleuca","PSB1",0.914215781301891
"685","Ficedula_hypoleuca-RTSR1",0.476406644892773,"Ficedula_hypoleuca","RTSR1",0.954120393170228
"686","Ficedula_hypoleuca-SGS1",0.445098113695369,"Ficedula_hypoleuca","SGS1",0.889868006551524
"687","Ficedula_hypoleuca-SYBOR10",0.474755129740992,"Ficedula_hypoleuca","SYBOR10",0.950940187439528
"688","Ficedula_hypoleuca-TURDUS1",0.459665411933191,"Ficedula_hypoleuca","TURDUS1",0.920789364282541
"689","Ficedula_hypoleuca-WW4",0.456043454887436,"Ficedula_hypoleuca","WW4",0.914645061600481
"690","Ficedula_narcissina-FICNAR01",0.508887939578056,"Ficedula_narcissina","FICNAR01",1.01754136957379
"691","Ficedula_nigrorufa-COLL2",0.494405101027985,"Ficedula_nigrorufa","COLL2",0.98809415721621
"692","Ficedula_parva-BT7",0.453419588019732,"Ficedula_parva","BT7",0.908311725637759
