"","pairs","res","tiplab","Lineage_Name","jackknife"
"1570","Turdus_albicollis-TURALB01",0.373021250105874,"Turdus_albicollis","TURALB01",0.746508075547467
"1571","Turdus_albicollis-TURALB03",0.366764410678446,"Turdus_albicollis","TURALB03",0.734019887485715
"1572","Turdus_albicollis-TURALB05",0.366738049068945,"Turdus_albicollis","TURALB05",0.733963485193158
"1573","Turdus_amaurochalinus-GLYSPI06",0.387130591225522,"Turdus_amaurochalinus","GLYSPI06",0.774871284095411
"1574","Turdus_amaurochalinus-TUAMA01",0.373230921504925,"Turdus_amaurochalinus","TUAMA01",0.74689809156223
"1575","Turdus_amaurochalinus-TUMIG03",0.35311810543946,"Turdus_amaurochalinus","TUMIG03",0.706062916969017
"1576","Turdus_chiguanco-TUMIG03",0.352726949320474,"Turdus_chiguanco","TUMIG03",0.705978531976484
"1577","Turdus_chiguanco-TURSER01",0.366194239052921,"Turdus_chiguanco","TURSER01",0.731577062266183
"1578","Turdus_falcklandii-CATUST05",0.37159772196664,"Turdus_falcklandii","CATUST05",0.743734130469647
"1579","Turdus_falcklandii-CURCUR01",0.377166499683707,"Turdus_falcklandii","CURCUR01",0.75517844211879
"1580","Turdus_falcklandii-TUFAL01",0.364820816695042,"Turdus_falcklandii","TUFAL01",0.728954247941147
"1581","Turdus_falcklandii-TUMIG03",0.353216668555949,"Turdus_falcklandii","TUMIG03",0.706398048060009
"1582","Turdus_falcklandii-TURFAL05",0.365540891456374,"Turdus_falcklandii","TURFAL05",0.730512871013843
"1583","Turdus_falcklandii-TURFAL07",0.367402941033244,"Turdus_falcklandii","TURFAL07",0.733985328771155
"1584","Turdus_flavipes-DENPET03",0.379685629173873,"Turdus_flavipes","DENPET03",0.75917532325434
"1585","Turdus_flavipes-TUMIG03",0.353038897457916,"Turdus_flavipes","TUMIG03",0.70596472750924
"1586","Turdus_flavipes-TURALB01",0.372991462825466,"Turdus_flavipes","TURALB01",0.746635096458817
"1587","Turdus_flavipes-TURFLA01",0.366618706884135,"Turdus_flavipes","TURFLA01",0.733870104757557
"1588","Turdus_fulviventris-TURDUS2",0.393964458759563,"Turdus_fulviventris","TURDUS2",0.787451458664123
"1589","Turdus_fumigatus-THASAT06",0.36992269736179,"Turdus_fumigatus","THASAT06",0.740463198749239
"1590","Turdus_fuscater-TFUS06",0.366821953241571,"Turdus_fuscater","TFUS06",0.734139280453633
"1591","Turdus_hauxwelli-DENPET03",0.379640093996457,"Turdus_hauxwelli","DENPET03",0.759140445674348
"1592","Turdus_iliacus-TUCHR01",0.393862862870218,"Turdus_iliacus","TUCHR01",0.787104553582253
"1593","Turdus_leucomelas-DENPET03",0.379969717122926,"Turdus_leucomelas","DENPET03",0.759930532330714
"1594","Turdus_leucomelas-GRW06",0.380995224900078,"Turdus_leucomelas","GRW06",0.762227892798023
"1595","Turdus_leucomelas-SPMAG06",0.372857069785732,"Turdus_leucomelas","SPMAG06",0.746243628995103
"1596","Turdus_leucomelas-TULEU01",0.368454243658574,"Turdus_leucomelas","TULEU01",0.737585557910961
"1597","Turdus_leucomelas-TULEU02",0.379514023950272,"Turdus_leucomelas","TULEU02",0.760096813960558
"1598","Turdus_leucomelas-TULEU03",0.375155037036876,"Turdus_leucomelas","TULEU03",0.750912546876407
"1599","Turdus_leucomelas-TULEU06",0.36839526100957,"Turdus_leucomelas","TULEU06",0.737458281020736
"1600","Turdus_leucops-BAEBIC02",0.374574516507483,"Turdus_leucops","BAEBIC02",0.750036629975284
"1601","Turdus_leucops-CATUST06",0.366425776835232,"Turdus_leucops","CATUST06",0.733878373454218
"1602","Turdus_leucops-TUAMA01",0.372285674295139,"Turdus_leucops","TUAMA01",0.745492649805215
"1603","Turdus_lherminieri-CATUST05",0.371373041556854,"Turdus_lherminieri","CATUST05",0.743158238467231
"1604","Turdus_lherminieri-DONANA05",0.376038871720905,"Turdus_lherminieri","DONANA05",0.752373676001412
"1605","Turdus_lherminieri-FRAG07",0.36668248553229,"Turdus_lherminieri","FRAG07",0.73401393451752
"1606","Turdus_lherminieri-GRW06",0.381019147587747,"Turdus_lherminieri","GRW06",0.762293044499756
"1607","Turdus_lherminieri-PADOM11",0.382172777584907,"Turdus_lherminieri","PADOM11",0.764561799127023
"1608","Turdus_lherminieri-SPMAG06",0.372866039815045,"Turdus_lherminieri","SPMAG06",0.74623216641703
"1609","Turdus_lherminieri-TUAMA01",0.372999595415263,"Turdus_lherminieri","TUAMA01",0.746473532705977
"1610","Turdus_lherminieri-TUMIG03",0.353144058940515,"Turdus_lherminieri","TUMIG03",0.706200112005831
"1611","Turdus_lherminieri-TUMIG22",0.375570253626282,"Turdus_lherminieri","TUMIG22",0.751715521340884
"1612","Turdus_lherminieri-TURMER01",0.394954992914867,"Turdus_lherminieri","TURMER01",0.789437634678393
