"","tip","lineages","alt_lineages","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status","WJSpecID","Scientific","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","X2010.IUCN.Red.List.category","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","urban","humanDisturbed"
"136","Diglossa caerulescens","BAEBIC02, DIGLAF01","","Diglossa caerulescens","Thraupidae","Passeriformes",16,7,6,3,10,17.1,9.8,2.7,4.1,19.9,68.1,11.9,56.2,17.4,54.2,14.44,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-17.05","11.1","-3.44","-74.447669489999996","280727.03000000003","Extant",13248,"Diglossa caerulescens","Diglossa_caerulescens","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Bluish Flowerpiercer","bow13248","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"137","Diglossa cyanea","DIGCYA01, DIGCYA03, TROAED15, DIGLAF01, DIGCYA02, TROAED20","SA19, SA20, SA15,SA16, DIALB01, SA23","Diglossa cyanea","Thraupidae","Passeriformes",109,20,23,66,54,18,11.4,3.3,5.1,22.5,73.6,13.8,60,18.6,63,17.04,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Frugivore","Insessorial","-17.95","10.68","-2.98","-74.786009870000001","392147.64","Extant",13249,"Diglossa cyanea","Diglossa_cyanea","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Masked Flowerpiercer","bow13249","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"138","Diglossa humeralis","MYFUM01","L-T011","Diglossa humeralis","Thraupidae","Passeriformes",14,2,5,7,4,13.9,8.1,2.3,4.4,22.4,67.4,11.7,57.6,16.9,59.2,13.14,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Nectarivore","Insessorial","-6.23","11.16","1.94","-76.342564469999999","155425.66","Extant",13240,"Diglossa humeralis","Diglossa_humeralis","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Black Flowerpiercer","bow13240","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"139","Diglossa lafresnayii","DIGLAF01","DIALB01","Diglossa lafresnayii","Thraupidae","Passeriformes",19,6,10,3,4,17.3,9.3,2.6,4.9,24.8,70.9,11.4,60,16,63.4,16,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Nectarivore","Insessorial","-5.67","9.85","1.9","-76.282239619999999","109695.82","Extant",13237,"Diglossa lafresnayii","Diglossa_lafresnayii","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Glossy Flowerpiercer","bow13237","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"140","Diuca diuca","DIUDIU12, DIUDIU11, DIUDIU05","H01","Diuca diuca","Emberizidae","Passeriformes",4,3,1,0,4,17.4,10.8,5.3,7.8,21.3,85.2,20.1,65.2,23.5,66.8,36.8,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Herbivore","Granivore","Terrestrial","-53.08","-20.53","-39.299999999999997","-68.826369040000003","1792263.45","Extant",13112,"Diuca diuca","Diuca_diuca","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Common Diuca-finch","bow13112","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"141","Dolichonyx oryzivorus","PADOM09, PADOM17, DENPET03, PADOM11, SEIAUR01, ICTLEU01","","Dolichonyx oryzivorus","Icteridae","Passeriformes",5,2,3,0,4,16.2,9.8,5.9,7.6,26.5,90.2,32,58.5,35.4,61.8,31.46,"Dunning","NA","NO","NA","NA","Grassland","1","3","Omnivore","Granivore","Generalist","32.380000000000003","54.24","45.77","-93.093885110000002","3883605.76","Extant",13453,"Dolichonyx oryzivorus","Dolichonyx_oryzivorus","P21","New World Blackbirds","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Bobolink","bow13453","LC","BL3","Icteridae","New World blackbirds",190,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"142","Drymophila caudata","TROAED02, SPMAG08","ZONCAP015","Drymophila caudata","Thamnophilidae","Passeriformes",20,10,10,0,4,18.6,8.8,4.3,3.8,19.7,52.9,5.4,47.5,10.1,74,11.9,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-16.05","11.15","-0.52","-74.033792640000001","273193.49","Extant",6533,"Drymophila caudata","Drymophila_caudata","Thamnophilidae","Antbirds","Antbirds","Long-tailed Antbird","bow06533","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"143","Dumetella carolinensis","DENPET03, DUMCAR01, DUMCAR02, GEOTRI09, MAFUS02, PADOM11","20","Dumetella carolinensis","Mimidae","Passeriformes",16,5,5,6,7,19.2,11.1,4,4.8,27.4,90.7,16.8,73.4,18.6,90.3,35.3,"Dunning","NA","NO","NA","NA","Shrubland","1","3","Omnivore","Invertivore","Insessorial","28.33","55.06","42.61","-95.246352349999995","6824562.1200000001","Extant",9557,"Dumetella carolinensis","Dumetella_carolinensis","M4","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Grey Catbird","bow09557","LC","BL3","Mimidae","Mockingbirds and thrashers",175,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"144","Dysithamnus mentalis","DYSMEN05, ANAPAR01, DYSMEN04, DYSMEN03, TROAED22","DYSMEN02","Dysithamnus mentalis","Thamnophilidae","Passeriformes",66,18,43,5,9,15.8,9.2,4.2,4.6,19,59.8,6.7,54,11.1,42.6,14.87,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-29.77","18.190000000000001","-11.55","-56.534036280000002","4153057.29","Extant",6451,"Dysithamnus mentalis","Dysithamnus_mentalis","Thamnophilidae","Antbirds","Antbirds","Plain Antvireo","bow06451","LC","BL3","Thamnophilidae","Antbirds",106,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"145","Elaenia albiceps","DIUDIU11, ELAALB02, GEOTRI02, PHPAT01, ELAALB05, PADOM09, ZOLPYR01, MYISWA01, ELAALB01","ELAALB03, ChP1","Elaenia albiceps","Tyrannidae","Passeriformes",37,14,17,6,7,13.4,7.1,3.6,3.5,18.8,74.5,15.3,59.5,20.3,70.4,15.5,"Dunning","NA","NO","NA","NA","Forest","2","2","Omnivore","Invertivore","Insessorial","-55.72","1.31","-30.68","-71.292872979999999","2239367.6800000002","Extant",5874,"Elaenia albiceps","Elaenia_albiceps","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","White-crested Elaenia","bow05874","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"146","Elaenia chiriquensis","MYISWA01","","Elaenia chiriquensis","Tyrannidae","Passeriformes",7,2,4,1,5,12.9,7.8,4.3,4.1,16.8,72.3,14.9,57.4,20.7,62.2,15.4,"Dunning","NA","NO","NA","NA","Shrubland","3","2","Omnivore","Omnivore","Insessorial","-26.93","12.46","-6.61","-56.691837730000003","7246934.04","Extant",5886,"Elaenia chiriquensis","Elaenia_chiriquensis","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Lesser Elaenia","bow05886","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"147","Elaenia cristata","PADOM09","PADOM09","Elaenia cristata","Tyrannidae","Passeriformes",4,2,2,0,4,13.1,7.6,4.8,3.5,19.1,66.2,10,56.2,15.1,56.5,18.2,"Dunning","NA","NO","NA","NA","Shrubland","3","1","Carnivore","Invertivore","Insessorial","-20.95","10.18","-5.98","-51.245902600000001","5128248.0999999996","Extant",5884,"Elaenia cristata","Elaenia_cristata","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Plain-crested Elaenia","bow05884","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"148","Elaenia martinica","PADOM11, ICTCAY01, PADOM09, GRW06","","Elaenia martinica","Tyrannidae","Passeriformes",10,6,4,0,4,14.7,7.9,4.4,4.2,20.5,78,15.1,63.2,19.3,74,20.79,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Invertivore","Insessorial","11.99","21.53","17.8","-73.035915759999995","26788.39","Extant",5870,"Elaenia martinica","Elaenia_martinica","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Caribbean Elaenia","bow05870","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"149","Elaenia pallatangae","TROAED20","","Elaenia pallatangae","Tyrannidae","Passeriformes",69,8,6,55,55,12.7,6.3,3.5,3.1,17.5,73.8,15.6,58.2,21.1,68.6,17.8,"Dunning","NA","NO","NA","NA","Forest","2","3","Omnivore","Invertivore","Insessorial","-17.489999999999998","6.24","-2.17","-70.783884490000005","464505.72","Extant",5890,"Elaenia pallatangae","Elaenia_pallatangae","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Sierran Elaenia","bow05890","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"150","Elaenia parvirostris","LEPCOR03","","Elaenia parvirostris","Tyrannidae","Passeriformes",12,6,6,0,4,13.2,6.5,3.5,3.1,18.6,69.4,13.9,55.9,19.9,64.9,13.8,"Dunning","NA","NO","NA","NA","Forest","2","3","Carnivore","Invertivore","Insessorial","-37.53","-16.2","-27.33","-58.656059759999998","2741717.39","Extant",5879,"Elaenia parvirostris","Elaenia_parvirostris","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Small-billed Elaenia","bow05879","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","1","1"
"151","Emberiza cia","SGS1","H011","Emberiza cia","Emberizidae","Passeriformes",17,9,8,0,4,12.5,8.2,3.7,4.8,18.6,79.8,15.7,64.1,19.6,70.1,23.43,"Dunning","NA","NO","NA","NA","Rock","3","2","Omnivore","Omnivore","Terrestrial","27.73","52.02","39.729999999999997","43.31729112","4412208.21","Extant",12469,"Emberiza cia","Emberiza_cia","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Rock Bunting","bow12469","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"152","Emberiza cirlus","EMCIR01, CCF2, SGS1, HIRUS07, GRW11","H032, H011, H159, H010","Emberiza cirlus","Emberizidae","Passeriformes",23,8,15,0,10,13.4,7.9,4.6,6.2,18.2,77.4,15.7,61.8,20.2,68,25.6,"Dunning","NA","NO","NA","NA","Shrubland","2","2","Omnivore","Granivore","Terrestrial","28.31","51.25","41.65","8.3647573420000008","2173407.94","Extant",12467,"Emberiza cirlus","Emberiza_cirlus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Cirl Bunting","bow12467","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"153","Emberiza citrinella","TURDUS1, DUNNO01, BT7, SGS1, EMCIT01, GRW06, EMCIR01, PADOM02","EMRUT01","Emberiza citrinella","Emberizidae","Passeriformes",23,8,15,0,10,13.4,8,4.7,5.9,19.1,88.2,22.6,65.5,25.7,72.8,29.7,"Dunning","NA","NO","NA","NA","Shrubland","3","2","Herbivore","Granivore","Terrestrial","38.39","70.650000000000006","56.2","51.753295610000002","12899942.029999999","Extant",12464,"Emberiza citrinella","Emberiza_citrinella","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Yellowhammer","bow12464","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"154","Emberiza godlewskii","EMSPO01, SGS1","EMGO03, EMEL01","Emberiza godlewskii","Emberizidae","Passeriformes",4,1,2,1,4,12.9,7.7,4.4,5.6,18.6,83.6,17.9,65.8,21.4,89.2,19,"Dunning","NA","NO","NA","NA","Shrubland","2","2","Omnivore","Granivore","Terrestrial","21.9","58.91","41.64","102.9203225","5814242.2199999997","Extant",12470,"Emberiza godlewskii","Emberiza_godlewskii","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Godlewski's Bunting","bow12470","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"155","Emberiza schoeniclus","RB1, PHSIB1, PARUS1, TURDUS1","","Emberiza schoeniclus","Emberizidae","Passeriformes",25,9,16,0,11,11.3,6.9,4,5.1,19.3,77.9,16.4,61.7,21.1,63.6,18.4,"Dunning","NA","NO","NA","NA","Wetland","2","2","Herbivore","Omnivore","Terrestrial","30.54","71.63","55.24","72.592555189999999","23743379.809999999","Extant",12500,"Emberiza schoeniclus","Emberiza_schoeniclus","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Reed Bunting","bow12500","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"156","Emberiza spodocephala","SYBOR02, EMSPO02","P42","Emberiza spodocephala","Emberizidae","Passeriformes",5,2,3,0,4,12.5,7.7,4,5.5,20.1,69.6,13.4,55.7,19.4,61.8,18.45,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Carnivore","Invertivore","Terrestrial","26.96","64.64","52.4","118.92411610000001","5014357.4400000004","Extant",12497,"Emberiza spodocephala","Emberiza_spodocephala","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Black-faced Bunting","bow12497","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"157","Emberizoides herbicola","EMBHER01","P12","Emberizoides herbicola","Emberizidae","Passeriformes",10,4,5,1,4,14.9,8.3,4.8,6.5,23.6,70.1,7.4,60.9,10.8,97,27.55,"Dunning","NA","NO","NA","NA","Grassland","3","1","Omnivore","Granivore","Terrestrial","-32.53","10.220000000000001","-14.41","-54.25379349","5561384.2699999996","Extant",13151,"Emberizoides herbicola","Emberizoides_herbicola","P13P14P16","Tanagers II, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Wedge-tailed Grass-finch","bow13151","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"158","Entomodestes leucotis","TUMIG03","","Entomodestes leucotis","Turdidae","Passeriformes",17,6,10,1,4,19.8,8.8,6,5,26.2,112.5,23.5,89.6,20.8,115.9,61.7,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Frugivore","Insessorial","-18.23","-5.55","-12.37","-72.083696380000006","206932.1","Extant",8891,"Entomodestes leucotis","Entomodestes_leucotis","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","White-eared Solitaire","bow08891","LC","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"159","Eopsaltria australis","EOPAUS02","AP42","Eopsaltria australis","Petroicidae","Passeriformes",16,7,6,3,4,15.9,8,3.9,4.2,21.6,84.7,20,62.2,24.4,64.9,20.15,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","-39.479999999999997","-14.52","-29.94","148.10457640000001","1174338.8400000001","Extant",7650,"Eopsaltria australis","Eopsaltria_australis","Petroicidae","Australasian Robins","Australasian Robins","Eastern Yellow Robin","bow07650","LC","BL3","Petroicidae","Australasian robins",150,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"160","Erithacus rubecula","CCF2, PARUS1, BT2, WW2, ROBIN1, SFC8, PHSIB1, BT7, SYAT05, LINN1, SGS1, TURDUS1, GRW11","H032, H022, H027, H144, H010","Erithacus rubecula","Muscicapidae","Passeriformes",17,5,12,0,4,14,7,2.9,3.3,24.5,71.6,14.2,57.3,19.9,56.9,17.7,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Omnivore","Generalist","27.64","70.59","53.82","30.856848419999999","10001378.73","Extant",9206,"Erithacus rubecula","Erithacus_rubecula","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","European Robin","bow09206","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"161","Erythropygia galactotes","SGS1","","Erythropygia galactotes","Muscicapidae","Passeriformes",6,2,3,1,4,19.2,11.7,3.8,4,24,85.7,18.7,67,21.8,70.5,20.3,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Omnivore","Invertivore","Generalist","-1.61","47.79","28.41","35.303094090000002","9230677.9700000007","Extant",9265,"Erythropygia galactotes","Erythropygia_galactotes","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Rufous-tailed Scrub-robin","bow09265","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"162","Euphonia xanthogaster","PACPEC02, EUXAN01","SA18","Euphonia xanthogaster","Thraupidae","Passeriformes",35,13,17,5,16,10.7,6,4.8,4.8,16.4,61.4,13.7,47.7,22.4,36,13,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Frugivore","Insessorial","-22.99","10.91","-4.78","-67.310278330000003","3715684.5","Extant",12993,"Euphonia xanthogaster","Euphonia_xanthogaster","P10","Finches, Allies","Finches, Allies","Orange-bellied Euphonia","bow12993","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"163","Euplectes afer","PADOM01","","Euplectes afer","Ploceidae","Passeriformes",5,2,3,0,4,13.5,8.6,5.1,6.7,16.1,55,11.2,43.1,20.6,32,14.29,"Dunning","NA","NO","NA","NA","Wetland","3","1","Herbivore","Granivore","Terrestrial","-33.78","17.09","-3.94","15.76176115","3098334.42","Extant",12028,"Euplectes afer","Euplectes_afer","P6","Weavers, Allies","Weavers, Waxbills, Allies","Yellow-crowned Bishop","bow12028","LC","BL3","Ploceidae","Weavers and allies",184,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"164","Euplectes orix","LINOLI01, REB2","P16","Euplectes orix","Ploceidae","Passeriformes",5,2,3,0,4,15.6,10,5.8,7.8,19.9,71,15.6,53.7,22.5,41.6,22.97,"Dunning","NA","NO","NA","NA","Grassland","3","1","Omnivore","Granivore","Terrestrial","-34.840000000000003","0.39","-20.260000000000002","27.643075540000002","2968587.01","Extant",12033,"Euplectes orix","Euplectes_orix","P6","Weavers, Allies","Weavers, Waxbills, Allies","Red Bishop","bow12033","LC","BL3","Ploceidae","Weavers and allies",184,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"165","Ficedula albicollis","GRW10, SYBOR10, GRW11, COLL11, PLOPRI01, PFC1, TERUF02, SGS1, TURDUS1, COLL10, COLL2, PHSIB1, COLL3, COLL4, COLL7, WW4, LAMPUR03, RTSR1, GRW07, COLL6, AEMO01, ACCTAC01, PBPIP1, WW2, RFF1, GRW09","","Ficedula albicollis","Muscicapidae","Passeriformes",17,8,9,0,4,12.4,6.1,3.8,3.2,16.3,80.6,25.6,54.8,31.9,51.6,12.69,"Dunning","NA","NO","NA","NA","Woodland","1","3","Carnivore","Invertivore","Insessorial","37.909999999999997","58.38","50.03","28.03742257","2473537.35","Extant",9107,"Ficedula albicollis","Ficedula_albicollis","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Collared Flycatcher","bow09107","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"166","Ficedula hypoleuca","TURDUS1, LBPIP1, COLL2, COLL3, PHSIB1, GRW09, COLL7, PSB1, RTSR1, PFC1, PARUS1, SYBOR10, WW4, SGS1, GRW10","","Ficedula hypoleuca","Muscicapidae","Passeriformes",23,9,14,0,8,12.8,6.5,4.1,3.2,17.6,79.3,24.2,55.3,30.4,52.1,13.79,"Dunning","NA","NO","NA","NA","Forest","1","3","Carnivore","Invertivore","Insessorial","30.63","70.72","57.07","38.09370972","7339714.1399999997","Extant",9105,"Ficedula hypoleuca","Ficedula_hypoleuca","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","European Pied Flycatcher","bow09105","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"167","Ficedula narcissina","FICNAR01","","Ficedula narcissina","Muscicapidae","Passeriformes",5,2,3,0,4,14,7.6,4.1,3.5,16.2,75.2,22.6,52.9,29.9,47.4,13.1,"Dunning","NA","NO","NA","NA","Forest","2","3","Carnivore","Invertivore","Insessorial","24.25","50.01","40.270000000000003","130.43698029999999","820488.13","Extant",9110,"Ficedula narcissina","Ficedula_narcissina","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Narcissus Flycatcher","bow09110","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"168","Ficedula nigrorufa","COLL2","","Ficedula nigrorufa","Muscicapidae","Passeriformes",4,2,2,0,4,11.6,6.7,3.8,3.1,18,59.1,9.1,50,15.4,48,9.36,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","8.34","12.91","10.87","76.646608880000002","21353.52","Extant",9139,"Ficedula nigrorufa","Ficedula_nigrorufa","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Black-and-rufous Flycatcher","bow09139","NT","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
